dr12objid,RA,DEC,redShift,nuv_mag,j,jIvar,h,hIvar,k,kIvar,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,nearest_galexid,petromag_r,petror90_r
1237664289927987342,183.9847,14.43304,0.004715164,18.088975429534926,15.502,0.0,15.835,15.50003,14.601,0.0,16.35719,14.90083,14.27334,13.96722,14.09313,3080042269184640957,14.23797,38.67594
1237649961381068943,49.37382,-8.145242,0.006807831,17.3550252914429,15.174,0.0,15.59,15.87277,14.346,0.0,17.0899,15.63451,15.03707,14.74127,14.54201,2423009304795678829,15.04092,18.33294
1237651538174738576,181.325,66.95975,0.008513751,18.2958631515503,16.306,46.27701,15.545,33.41241,14.443,0.0,17.57011,16.39464,15.98696,15.78019,15.69717,2425683317076528822,16.0495,8.572494
1237648720698671128,190.9621,-0.5612175,0.008742236,14.4930200576782,15.314,40.05768,14.603,23.33777,14.349,40.05768,14.7483,13.47043,12.87168,12.54543,12.53884,2502350063858095252,12.8482,39.90769
1237648721222303890,160.731,-0.1402824,0.007884246,19.66633701324465,16.563,41.62331,15.968,40.05768,15.092,0.0,17.93287,16.92676,16.47318,16.26941,16.10011,2412629915031577422,16.71443,6.930262
1237655107839328403,177.097,59.4301,0.01070015,20.4150937398275,14.858,192.9013,13.524,0.0,13.277,0.0,17.27037,15.57445,14.77922,14.36499,14.07432,3815747489560007065,14.68354,19.99163
1237654604792791188,169.1099,4.336596,0.003651842,18.1924896240234,16.368,20.10899,14.645,0.0,14.523,0.0,17.14737,15.83358,15.29321,14.90685,14.76021,2930438319262142549,15.1271,18.57887
1237655126082977941,184.4219,5.620772,0.008750976,20.4482307434082,15.871,42.71861,15.154,32.65306,14.944,33.80205,17.92573,16.42792,15.76399,15.43662,15.21324,3124902343597886189,15.64145,11.73882
1237651737929121942,236.5055,2.714257,0.01255102,17.1607933044434,16.516,25.25189,14.822,0.0,14.94,0.0,16.51099,15.44182,15.0378,14.8166,14.78298,6382808102247334014,14.9698,24.54584
1237654381978386583,139.4163,52.99293,0.007585375,17.025161743164098,12.95,106.2812,12.146,108.5069,11.884,145.159,15.02082,13.39423,12.6089,12.18002,11.79135,3074025741557436306,12.43579,34.2471
1237654606946959512,184.4365,6.08269,0.008250836,21.7156639099121,15.918,0.0,15.932,27.12674,14.643,0.0,18.74295,17.16026,16.51354,16.19418,16.03328,3124902343595793899,16.45864,12.38473
1237655126083043481,184.6287,5.559473,0.002929823,16.271977106730134,15.877,29.53686,13.924,0.0,15.042,20.66116,15.76454,14.5835,14.13328,13.88492,13.74708,3124902343597886330,14.13709,26.31002
1237655468065489050,236.3099,0.772221,0.01281919,17.047487258911147,16.735,14.90735,15.065,0.0,14.961,0.0,17.08466,15.6912,15.22425,14.90168,14.76354,3873168385010307596,15.2156,22.75532
1237654949985910939,236.1434,57.21218,0.01187031,18.17025661468505,16.54,40.05768,15.284,0.0,14.837,0.0,17.68145,16.57025,16.12828,15.89305,15.84448,6374997150168776892,16.18891,11.42874
1237660961326432412,132.8873,30.86535,0.006786835,18.0663328170776,12.762,236.6864,12.236,135.2082,11.79,268.745,15.38642,13.55174,12.79707,12.42161,12.14967,3715859057201909989,12.73409,39.53144
1237651538708332570,162.523,65.83762,0.01082588,20.940434137980166,16.058,75.61436,15.206,53.27935,14.292,0.0,17.9206,16.35142,15.69993,15.36325,15.17395,2425296288981452762,16.02472,12.20054
1237654948911644830,233.8096,57.51482,0.01032678,17.9761924743652,16.257,37.63785,14.715,0.0,14.134,0.0,17.47626,15.98833,15.51773,15.29136,15.22738,6374997151242521235,15.48641,14.07091
1237651801769836703,147.4756,0.616293,0.006316895,15.57394742965695,16.41,37.18025,15.9,30.18959,14.713,0.0,15.85497,15.82771,15.79322,16.06693,16.05606,2411715121357265707,15.31921,33.19752
1237659133285040288,225.3852,48.31975,0.008529821,16.6490478515625,13.872,110.8033,13.156,71.81844,12.814,96.11687,15.90327,14.25413,13.4901,13.08076,12.76633,6374610168246700486,13.39088,29.95693
1237651298185838753,260.1073,62.60368,0.01204045,16.890427271525066,14.825,138.4083,14.141,94.25959,13.98,75.61436,15.70226,14.67238,14.19397,14.02676,13.88079,3883301483970564831,14.17072,15.47563
1237655465377398946,175.1732,62.77108,0.01041258,18.6721343994141,16.258,40.5696,15.696,39.5554,14.455,0.0,17.79568,16.3983,15.88897,15.60605,15.40361,6374328737291306513,15.9012,14.76482
1237654601557671963,136.9027,3.3929,0.0125907,17.814935302734362,13.095,60.09255,12.366,57.3921,11.897,104.1233,14.49785,12.6832,11.89503,11.55246,11.18139,2837129364283329273,12.00265,46.19793
1237657629518463140,148.0692,46.26634,0.01123808,18.46601581573485,16.428,46.91312,15.945,25.76722,14.959,0.0,18.02297,17.15374,16.87351,16.75843,16.65349,3802623718770872450,16.87715,7.146942
1237661068727681189,188.1841,14.19619,0.006304035,18.51804542541505,14.892,98.0296,14.275,84.16801,14.183,65.03642,15.5851,13.95554,13.26292,12.883,12.62577,3222750082576161736,13.59317,37.03267
1237651735767023782,202.9193,1.800053,0.01110682,19.28914737701415,16.619,33.41241,16.064,19.75309,15.155,0.0,17.85774,16.85095,16.48223,16.30428,16.14334,2950387858236514680,16.78997,7.587002
1237658310791659687,176.4699,58.80316,0.008031808,18.9083404541016,16.957,35.01278,16.149,30.5241,15.022,0.0,18.10574,17.00853,16.58585,16.38302,16.22534,6374399041613074827,16.51667,9.452477
1237651191891558568,123.3215,46.37237,0.007562063,18.739848613739024,15.452,0.0,15.687,42.71861,15.511,27.12674,17.34782,16.09789,15.57547,15.31694,15.16411,2420264923774849913,15.51971,16.84493
1237654398618501148,180.9347,64.25803,0.009765898,18.275359153747573,15.723,115.6203,14.877,75.61436,14.663,46.91312,17.27077,16.31508,15.89527,15.71385,15.54169,3116246988064037649,15.83091,7.476428
1237655107829235882,139.7174,50.18787,0.002100987,19.4077587127686,16.289,46.27701,15.575,31.21001,14.839,0.0,16.53375,15.09811,14.45753,14.12329,13.99932,6373730534246321024,14.38626,34.67753
1237658629158207659,186.5222,11.81222,0.00411457,18.140948772430427,15.972,29.86055,14.369,0.0,13.874,0.0,15.74239,14.37927,13.89092,13.65489,13.47925,2499640867207261497,14.414,25.25796
1237655108376395948,177.9302,59.836,0.01159928,20.99770069122315,14.896,307.787,14.082,229.5684,13.879,307.787,18.23364,16.47801,15.69538,15.30307,15.0122,3815747489560011252,15.88173,7.002249
1237660670886609069,143.3599,10.01145,0.01088962,20.0898838043213,16.339,39.0625,15.952,21.63332,15.351,22.46131,17.98005,16.73595,16.18231,15.90943,15.69752,3124480131132820869,16.50256,9.36476
1237660670886674606,143.5005,10.02953,0.0104659,17.795352935791,15.471,21.43347,14.55,22.04148,14.353,24.26654,16.02871,14.67303,13.97478,13.60351,13.29916,3124480131132821333,13.96931,22.6488
1237654879664406557,217.5077,3.772868,0.0057454,16.75833225250245,15.65,26.03082,15.25,15.25879,13.796,0.0,15.83411,14.68523,14.15898,13.8721,13.67003,2429764704238836792,14.14848,23.51528
1237661069790675120,162.8331,14.02344,0.01027332,16.4323329925537,14.416,318.8775,13.659,251.9526,13.418,297.2652,15.94469,14.79529,14.26486,13.99737,13.75774,3116422909924481601,14.2647,25.36427
1237651191887691953,116.5784,39.06685,0.01281121,17.3102855682373,15.964,60.09255,15.317,46.27701,14.125,0.0,16.50602,15.30338,14.70547,14.27923,14.22103,3793475782027777719,14.69172,21.95724
1237664835393945778,137.2845,26.603,0.009522486,18.082800865173297,15.874,38.10395,15.46,26.29849,14.22,0.0,16.80482,15.58043,15.22231,14.99384,14.87841,3847624530873819902,15.118,15.38574
1237651537649139891,233.3568,56.69905,0.01116564,21.6604423522949,16.478,42.71861,15.581,47.56243,15.452,0.0,19.35332,17.79484,17.063,16.70916,16.48808,6374997160904101464,16.98651,8.598326
1237658491208466612,186.6968,8.884578,0.004153254,14.6105756759644,15.953,33.41241,15.326,21.23638,15.012,23.79536,15.45493,14.0227,13.40102,13.16412,13.18699,3084545868812000404,13.32846,48.05892
1237651225170935989,255.7645,61.04391,0.01141928,15.904497146606449,14.976,120.7584,14.494,47.56243,14.269,55.69168,15.33023,14.1293,13.55539,13.24859,13.052,6371021311827773061,13.55195,28.35785
1237654606947090614,184.7523,6.094612,0.005301699,19.64317989349365,15.15,48.90215,14.396,26.84636,14.118,46.91312,16.31336,14.6681,13.99723,13.69667,13.41222,3158010837733475067,14.29459,28.19935
1237655464311390391,211.8512,59.50262,0.006072665,18.5627498626709,16.469,45.65376,15.316,0.0,14.705,0.0,17.63311,16.69825,16.33264,16.18534,16.05847,6374469383513705540,16.25748,9.181213
1237655465921544377,210.8345,60.99016,0.006934485,17.8704605102539,15.459,82.64463,13.844,0.0,13.62,0.0,16.42236,15.02076,14.37276,14.03736,13.78833,6374469381364124344,14.42179,27.90698
1237651226781352122,258.0456,61.91493,0.01282004,17.8657751083374,16.147,44.44444,15.517,22.89325,14.545,0.0,17.05144,16.11313,15.67828,15.49034,15.35384,2415831692891657932,15.55475,12.2859
1237655464312963103,218.0234,57.92144,0.006332349,14.5831928253174,12.705,129.1322,12.107,92.45562,11.563,216.263,14.12801,12.35318,11.4328,11.02607,10.73028,3211596636624004941,11.43652,43.28525
1237661971715915964,170.0305,7.335865,0.008887666,18.651741027832003,16.216,35.85643,15.909,18.41994,15.161,0.0,17.72785,16.67966,16.2547,16.07085,15.90337,2929066128551450497,16.2323,9.347777
1237655507253264573,311.5663,-0.2221735,0.01251213,19.76489130655925,13.965,90.70295,13.368,123.4568,12.932,152.4158,16.09144,14.41127,13.66286,13.26738,12.96743,2468467513536546345,13.76559,19.86893
1237667550877384894,153.5907,22.12487,0.005506208,17.55061149597165,15.015,0.0,14.295,0.0,15.296,30.5241,16.26452,15.00471,14.41562,14.03954,13.86803,3129405943225258675,14.51757,30.10539
1237661852004909247,180.486,45.67674,0.01103339,17.708236694335902,15.516,0.0,15.857,25.76722,14.766,0.0,17.17461,16.22911,15.87801,15.68337,15.49033,3816767836551911079,15.91306,8.866848
1237662239079268544,190.244,11.18446,0.002092443,18.593017578125,15.227,39.0625,14.743,30.5241,14.522,28.90508,16.20893,14.59402,13.8964,13.53535,13.31631,3085108818765422877,13.62728,35.98983
1237656242778538016,350.1176,15.07248,0.01277209,20.0193319320679,14.027,472.5898,13.346,416.4931,13.103,452.6936,17.43723,15.7745,15.03716,14.66041,14.39982,3844246830951962239,15.15642,7.280081
1237654879127797954,218.1477,3.281132,0.005106122,19.3156197865804,16.231,28.59676,14.709,0.0,14.855,0.0,17.54357,16.29286,15.7252,15.44027,15.32385,2428251776239019944,15.70237,13.767
1237654400766509251,183.8161,65.98531,0.009036264,15.2999238967896,14.07,204.0816,13.362,75.61436,13.018,236.6864,15.06841,13.43017,12.69286,12.28369,11.95076,3819019636365600692,12.4965,36.9205
1237655126083109060,184.8342,5.466778,0.008093637,20.7555154164632,16.266,46.91312,14.909,0.0,14.676,0.0,18.16978,16.60465,15.90406,15.53296,15.3671,3124902343597884824,15.81038,16.91655
1237661972259602629,185.6715,7.950347,0.003673436,18.57324600219725,15.623,43.85773,15.03,33.80205,14.636,38.57876,16.01849,14.64301,14.0421,13.76419,13.53576,3084616237556178819,14.4136,25.60165
1237654398079795398,171.9087,63.3131,0.01266126,17.883141517639153,15.973,66.09822,14.935,0.0,14.415,0.0,16.91542,15.62546,15.0992,14.84967,14.6932,3856666914500644273,15.16218,16.99409
1237655126620045511,184.9388,6.005893,0.00747755,19.1187891960144,14.034,132.1179,13.523,98.0296,13.311,82.64463,15.73674,13.99004,13.25313,13.06957,12.66315,3124902343597890610,13.4651,32.33609
1237654601557213384,135.9163,3.369799,0.01239375,17.3948040008545,13.63,126.2467,12.956,102.0304,12.568,123.4568,16.92326,14.62758,13.76436,13.33456,13.10387,6377847144435417389,13.7534,22.96732
1237651250952011977,140.0088,56.35659,0.01250174,18.956178029378265,16.588,53.27935,15.059,0.0,15.11,0.0,18.06622,17.02494,16.65361,16.49053,16.3563,2421672298658410624,16.50934,8.80081
1237655125020836042,211.066,4.112179,0.004135779,18.71323432922364,15.276,30.8642,14.573,23.33777,14.42,23.79536,15.7773,14.26289,13.52825,13.17608,12.94089,2602449602450827533,13.82644,38.25423
1237651192424890572,116.5825,39.85724,0.01299306,19.6090068817139,16.561,48.90215,15.065,0.0,15.083,0.0,18.47702,17.30957,16.78449,16.5198,16.31471,6373836112060745461,16.78323,7.296502
1237660613436047394,168.1659,9.055816,0.004712859,16.8389415740967,13.153,277.7778,12.58,148.721,12.191,192.9013,14.60183,13.3598,12.61512,12.27162,11.93554,3164977343407068986,12.66703,35.45676
1237655468060967119,226.0291,1.219937,0.005438403,17.0661023457845,11.391,692.5208,10.678,540.8328,10.343,657.4622,14.45179,12.54108,11.73157,11.26237,10.95094,2933640096922998502,11.80971,25.85101
1237651737906774224,185.2594,3.722143,0.008481164,17.1302909851074,13.603,78.31467,12.729,85.73388,12.088,123.4568,16.07293,14.43106,13.54452,13.02468,12.66301,3221659367041403910,13.43803,35.40111
1237661059574333649,49.92869,41.60072,0.01179869,21.718973795572932,14.659,287.2738,14.007,216.263,13.815,192.9013,18.55726,16.67617,15.76718,15.30792,14.96023,3069064745090815523,15.99309,6.304013
1237653650771149010,23.32372,13.33218,0.009232158,17.1967964172363,16.155,41.62331,14.553,0.0,14.551,0.0,16.37047,14.94254,14.32598,13.99665,13.96308,6380204522063530986,14.4348,33.43688
1237651736313528355,225.0017,1.891321,0.004492924,15.192928314208965,12.535,104.1233,11.789,78.31467,11.128,192.9013,14.14271,12.41984,11.53538,11.0755,10.77548,2492639177159479260,11.41987,57.78238
1237661972261568724,190.2923,8.004016,0.005602519,19.862677097320578,16.469,21.23638,14.622,0.0,14.513,0.0,17.63824,16.16547,15.52957,15.23403,15.02916,2490457746089972704,15.41992,19.65492
1237668610660171989,242.8093,51.19238,0.01298297,18.169589042663603,15.964,51.75716,15.195,42.71861,14.753,54.06574,17.15306,15.99953,15.47003,15.21794,14.9312,2432720191494294758,15.47177,15.8641
1237661817632915670,190.0557,12.87477,0.00520503,19.258974075317397,16.108,57.3921,14.694,0.0,15.363,29.53686,17.32263,15.68002,14.97501,14.62373,14.52868,3223242663785404146,14.98071,19.53953
1237651189747613911,133.2229,51.39655,0.002025852,17.916533788045232,16.71,26.03082,15.061,0.0,15.026,0.0,16.66751,15.56371,15.08346,14.87043,14.78165,2485250459022923792,15.14031,19.757
1237665097924411608,137.3934,25.22306,0.007757598,17.6825771331787,15.656,27.99474,14.037,0.0,13.844,0.0,16.90303,15.51425,15.05596,14.89163,14.67894,6377706373663162966,15.04027,9.574291
1237655108376199204,176.9388,59.88667,0.004273582,16.72092819213865,15.587,69.44444,14.946,40.05768,14.644,62.98816,15.94553,15.17433,14.8103,14.64558,14.44181,3815325277094937955,14.74732,15.3825
1237661923942727898,141.3143,10.88673,0.01197352,18.82293701171875,15.331,28.59676,14.666,12.66448,14.181,33.80205,16.73929,15.16486,14.40281,13.99798,13.69307,3717583091434261940,14.38886,17.81334
1237651736313331932,224.5882,1.845433,0.00623285,19.911577224731452,15.45,36.73094,14.789,26.84636,14.503,30.5241,17.3826,15.66633,14.8983,14.58118,14.35523,3239638581178796499,14.72289,22.50981
1237662305650147549,207.7718,39.369,0.008732331,20.320175170898434,16.716,39.0625,15.219,0.0,14.804,0.0,18.51053,16.83406,16.2135,15.90692,15.76594,3239216368713728767,16.22041,13.25855
1237648720152953054,170.8297,-0.9226131,0.008728048,16.98596858978275,14.882,42.16563,13.012,0.0,13.447,90.70295,15.6967,14.54417,13.93324,13.61623,13.33464,2413368786845443023,13.84846,22.39525
1237662306192523301,222.81,35.54227,0.004258812,15.910487651825001,15.39,88.99964,14.831,66.09822,13.84,0.0,15.88502,14.47467,14.07023,13.85845,13.7887,3062590820628570905,13.99783,21.88713
1237667734505128161,175.8525,21.65068,0.01170295,17.3075351715088,15.774,44.44444,15.234,27.12674,14.962,28.29335,16.77671,15.2279,14.72663,14.46536,14.25515,6378867454720873329,14.74075,21.10395
1237661950255956194,188.3084,12.85782,0.006623867,19.15006256103516,15.594,58.27167,15.125,29.53686,13.639,0.0,16.67963,15.13822,14.41371,14.07401,13.86195,2499464945344720661,14.30656,28.84826
1237654391640031459,119.5692,39.83358,0.01274546,17.8688697814941,16.536,27.41153,15.171,0.0,14.794,0.0,16.68802,15.59701,15.13539,14.88446,14.7437,6373836109913263012,15.10049,23.69194
1237651252583334116,233.3523,56.60874,0.01178355,20.4170932769775,15.643,87.34387,14.896,70.61648,14.592,82.64463,17.95068,16.31827,15.63548,15.30609,15.07149,6374997160906198140,15.57875,11.17376
1237654605873414182,184.8425,5.376401,0.008255104,18.8081293106079,12.626,918.2736,11.869,0.0,11.597,0.0,15.85478,14.05451,13.28289,12.88058,12.61045,3124902343597884207,13.39361,17.09726
1237664092897018088,125.4761,22.64132,0.01248417,16.872013092041033,16.289,52.50998,14.799,0.0,15.489,28.90508,16.3703,15.26632,14.85214,14.67378,14.5157,3718462700736487848,14.88188,22.45478
1237655498677944553,234.4705,-1.735265,0.01133335,20.632470130920403,13.109,198.3733,12.359,160.2307,11.883,369.8225,16.7488,14.6328,13.61274,13.0957,12.69599,3767333793565774970,13.60565,26.87081
1237654875357708432,171.3293,63.72924,0.01242265,15.45281744003295,15.538,99.99999,14.723,74.31629,13.81,0.0,15.25696,13.9071,13.35856,13.0609,12.93473,3856666914500648112,13.31441,43.11932
1237655109454528551,197.9637,60.24735,0.006874005,16.2739448547363,16.692,16.65973,14.693,0.0,14.816,0.0,16.35861,15.22239,14.85817,14.63913,14.61531,6374434221690197301,14.91682,22.42426
1237661950790402284,182.6016,13.17061,0.004153254,18.4893207550049,15.981,82.64463,14.802,0.0,15.408,30.5241,17.24043,16.16827,15.79926,15.58726,15.46398,2488804080601798169,15.78084,10.71895
1237664291539189997,185.4116,15.74512,0.004153254,18.243727366129566,15.947,44.44444,15.407,33.80205,15.106,31.21001,15.59825,14.08131,13.42519,13.09711,12.89617,2489367030557316782,13.41538,42.19751
1237658300597993710,135.9465,5.806676,0.01271945,19.890283584594727,16.633,34.60207,16.282,15.50003,15.558,0.0,18.23275,17.11863,16.61645,16.3832,16.18896,2925266216365852314,16.81331,9.858416
1237668330963992815,242.3365,8.763258,0.01016002,16.131886959075924,16.583,16.65973,14.634,0.0,14.489,0.0,16.38493,14.89313,14.42009,14.19461,14.16029,3717160878969198381,14.41266,27.40997
1237665227840094284,178.8298,33.14611,0.01077315,17.3788948059082,15.423,0.0,15.814,24.26654,15.345,31.91931,16.47133,15.48625,15.20737,15.03049,14.92199,6374856439523970992,15.05061,21.34719
1237661970111725608,184.8016,6.38159,0.00942803,18.414853572845473,15.42,56.53231,14.804,35.43084,14.665,46.27701,16.54042,15.32075,14.7575,14.48803,14.30986,3124902343597893415,14.80866,23.56948
1237648704586580210,205.1324,0.006303145,0.01237381,17.8846225738525,16.819,28.59676,15.53,0.0,15.188,0.0,17.46375,16.4018,16.00213,15.81155,15.66194,3830278635434017438,16.06446,18.87889
1237664871358267635,135.7992,34.87943,0.01076714,19.09884643554685,16.765,40.05768,15.548,0.0,15.13,0.0,18.24906,17.16089,16.73295,16.53374,16.41513,3876722006591277007,16.63257,11.60071
1237654389493006581,122.052,39.6604,0.0129214,20.667609532674167,15.122,118.1474,14.609,75.61436,14.103,126.2467,18.13952,16.43591,15.64967,15.26139,14.98645,3146470363688343761,15.64158,7.844345
