,objID,ra,dec,type,petromag_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,redShift,redshiftUncertainty,redShiftWarning,redShiftWarningText,petror90_r
3202,1237661950254514296,184.79698,12.883545,3,21.07613,22.38178,20.79713,20.89083,20.6519,22.58847,0.007295368,1.346847e-05,0,OK,1.432553
3203,1237661950254514505,184.8019,12.851873,3,16.28503,18.24589,16.86675,16.20701,15.92291,15.84959,0.002736568,5.754903e-05,0,OK,18.91718
3204,1237661950254579726,184.95117,12.790713,3,14.08316,31.38826,13.81424,12.90927,12.56978,12.46128,0.003066019,5.390498e-05,0,OK,40.65074
3205,1237661950254645376,185.25087,12.725771,3,16.57777,17.9201,16.80892,16.53795,16.40442,16.34742,0.002141345,8.3839e-05,0,OK,11.56525
3206,1237661950254776367,185.51501,12.740925,3,12.51134,14.90001,13.20955,12.60754,12.26515,12.03902,0.00641021,7.241098e-06,0,OK,49.40138
3207,1237661950254776371,185.51712,12.787485,3,13.05586,15.4098,13.74814,13.09877,12.72181,12.59122,0.005070778,1.283177e-05,0,OK,38.18811
3208,1237661950254973104,185.99045,12.887121,3,15.44297,17.84951,16.14258,15.42623,15.07269,14.90012,0.001835023,2.447898e-05,0,OK,19.43272
3209,1237661950255169580,186.42367,12.810515,3,12.04713,14.58216,12.81237,12.06526,11.6879,11.32647,0.001793675,6.648186e-06,0,OK,26.36912
3210,1237661950255235091,186.52787,12.860985,3,18.42605,20.55599,19.03664,18.36733,18.05615,17.90964,0.004153254,-1.0,0,OK,2.08323
3211,1237661950255300654,186.63837,12.742975,3,14.99142,17.28591,15.42393,14.66164,14.28126,13.93746,0.004329188,1.056543e-05,0,OK,13.07492
3212,1237661950255366168,186.80558,12.734783,3,11.76424,14.28029,12.52193,11.82031,11.43068,11.08847,0.006309985,5.849865e-06,0,OK,45.51813
3213,1237661950255431774,187.02721,12.898155,3,15.89192,17.9737,16.48803,15.84384,15.5372,15.37064,0.007758464,6.76915e-05,0,OK,17.97226
3214,1237661950255497267,187.11691,12.823674,3,14.80599,16.85062,15.3868,14.76809,14.46277,14.33105,0.005693547,4.138456e-05,0,OK,21.30106
3215,1237661950255956069,188.17175,12.773424,3,21.50821,24.15858,22.06327,21.34644,20.9956,21.38109,0.007377437,0.0001030514,0,OK,1.270877
3216,1237661950255956194,188.30838,12.857823,3,14.30656,16.67963,15.13822,14.41371,14.07401,13.86195,0.006623867,2.214315e-05,0,OK,28.84826
3217,1237661950256021608,188.45282,12.78004,3,17.45535,19.46006,17.90838,17.32215,17.01549,16.75123,0.003694457,4.138584e-05,0,OK,10.6478
3218,1237661950256021666,188.41798,12.737104,3,17.88065,19.9469,18.58889,18.01547,17.74082,17.58851,0.003924067,5.513047e-05,0,OK,9.911267
3219,1237661950256087121,188.52808,12.741598,3,15.4131,17.55772,16.11192,15.4266,15.09601,15.063,0.005030092,4.801646e-05,0,OK,24.97613
3220,1237661950256218200,188.86343,12.750219,3,13.70087,15.81161,14.31927,13.70646,13.37943,13.19089,0.002463399,1.703837e-05,0,OK,20.82598
3221,1237661950257725535,192.41463,12.625303,3,14.48099,16.54404,15.01181,14.44552,14.20487,14.34156,0.002623393,5.047755e-05,0,OK,57.25649
3222,1237661950260215832,198.16879,12.58848,3,14.0621,15.44926,13.93434,13.47556,13.31028,13.34111,0.0114289,8.281947e-06,0,OK,33.93788
3223,1237661950260215908,198.24314,12.47798,3,16.09203,16.79534,16.234,15.96026,15.98859,15.90391,0.01114659,6.08273e-06,0,OK,5.17094
3224,1237661950271815836,225.05707,9.9377566,3,15.23381,17.21611,15.67721,15.26119,15.0217,14.99703,0.01048256,1.528964e-05,0,OK,15.98278
3225,1237661950781685799,162.23729,12.193901,3,16.20117,16.45818,15.96694,15.94754,16.26407,16.16691,0.004395853,5.579446e-06,0,OK,8.440938
3226,1237661950781751418,162.36126,12.257781,3,16.91835,18.0168,17.2214,16.93745,16.83572,16.71718,0.004416598,5.258448e-06,0,OK,7.819444
3227,1237661950783586496,166.56556,12.665803,3,17.74949,19.28484,18.13504,17.74376,17.52189,17.44775,0.01061275,9.528615e-06,0,OK,7.044884
3228,1237661950784438355,168.65415,12.81767,3,11.24893,13.73454,12.16476,11.24898,10.71335,10.26165,0.002107197,1.66388e-05,0,OK,36.50778
3229,1237661950784503823,168.67041,12.817613,3,21.2574,22.41142,21.67744,21.08777,20.75138,20.34049,0.002300021,7.035577e-05,0,OK,1.544251
3230,1237661950784504108,168.68758,12.647699,3,17.03795,18.23271,17.23549,16.94428,16.74389,16.74849,0.002122145,2.188766e-05,0,OK,10.7233
3231,1237661950785421584,170.90674,12.895786,3,16.5297,18.01249,16.85938,16.49218,16.28049,16.16998,0.002301853,0.00013554,0,OK,15.95596
3232,1237661950787256477,175.23951,13.145078,3,16.94353,18.50389,17.35127,16.977,16.77208,16.65538,0.01198263,6.032884e-06,0,OK,7.822641
3233,1237661950788042874,177.05333,13.209376,3,14.29314,16.08986,14.80882,14.37859,14.1187,13.98915,0.01050532,5.149136e-06,0,OK,35.83834
3234,1237661950790402284,182.6016,13.17061,3,15.78084,17.24043,16.16827,15.79926,15.58726,15.46398,0.004153254,-1.0,0,OK,10.71895
3235,1237661950790533267,182.94142,13.285531,3,17.60968,19.35319,17.89939,17.2194,16.85263,16.63859,0.008237001,4.577212e-05,0,OK,7.596478
3236,1237661950790533386,182.92446,13.196329,3,17.3392,19.27974,17.70151,17.26639,16.94331,16.83673,0.006148369,2.519252e-05,0,OK,9.977392
3237,1237661950790598708,183.07195,13.205201,3,11.38931,13.75194,11.9958,11.22891,10.7979,10.47075,0.007582336,7.128075e-06,0,OK,50.07534
3238,1237661950790598711,183.04915,13.246516,3,13.28032,15.50725,14.04272,13.35601,12.95783,12.80008,0.006231295,1.571812e-05,0,OK,39.27707
3239,1237661950790729784,183.32414,13.159916,3,17.06955,18.21846,17.36738,17.12075,17.02718,16.89238,0.00641141,5.314907e-06,0,OK,15.41619
3240,1237661950790795288,183.47331,13.172847,3,12.25376,14.7052,13.01024,12.25284,11.83393,11.60352,0.008217026,9.758916e-06,0,OK,43.29595
3241,1237661950791188649,184.46948,13.176662,3,15.51002,18.19018,16.17505,15.51611,15.1945,15.12404,0.00543042,8.373381e-05,0,OK,27.13858
3242,1237661950791385181,184.85785,13.3109,3,21.24758,21.65914,21.86903,21.0748,21.63112,21.5901,0.00100537,3.038724e-05,0,OK,2.0006
3243,1237661950791975031,186.26451,13.244696,3,15.53153,17.7024,16.23964,15.56512,15.22362,15.02735,0.003191738,1.510801e-05,0,OK,13.64683
3244,1237661950793416719,189.57447,13.1099,3,13.03894,15.18561,13.74228,13.08791,12.75029,12.62058,0.005723478,1.330233e-05,0,OK,36.1166
3245,1237661950793875629,190.66978,13.266908,3,15.35918,16.36664,15.65602,15.39379,15.27798,15.23177,0.004013903,1.034273e-05,0,OK,25.72565
3246,1237661950794793122,192.92305,13.094968,3,15.27279,17.04766,15.73961,15.24885,14.97603,14.85863,0.004960725,1.836052e-05,0,OK,20.53119
3247,1237661950795579486,194.72018,13.152699,3,15.12219,16.61291,15.44281,15.07062,14.91061,14.90618,0.006367405,3.440386e-06,0,OK,22.02095
3248,1237661950795579524,194.72249,13.112935,3,16.58796,17.52102,16.72495,16.54181,16.49699,16.38148,0.006452337,4.682649e-06,0,OK,13.22489
3249,1237661950797021328,198.07254,12.868475,3,15.80367,17.0786,16.15536,15.82491,15.66851,15.57178,0.01124713,5.070484e-06,0,OK,11.62887
3250,1237661950805737829,218.40493,11.217305,3,17.80938,19.03135,18.03586,17.79067,17.78001,17.81639,0.006220981,1.632023e-05,0,OK,9.527872
3251,1237661950813667431,236.61295,8.6569058,3,16.48234,17.73376,16.69401,16.29518,16.13552,15.98634,0.01237758,3.765945e-06,0,OK,5.964554
3252,1237661950816092322,242.07194,7.5385084,3,13.41848,15.47434,14.07384,13.46013,13.11499,12.89305,0.004539178,8.528043e-06,0,OK,52.49276
3253,1237661951321571408,169.25438,13.099644,3,19.7407,23.40566,19.88236,19.59812,19.22033,19.36427,0.002004965,4.005485e-05,0,OK,2.065808
3254,1237661951321833514,169.72705,13.124306,3,18.24459,20.56637,18.73927,18.12313,18.48699,17.65109,0.001906541,1.715567e-05,0,OK,1.797345
3255,1237661951323471945,173.58146,13.321998,3,15.17984,16.31454,15.35601,15.12256,14.99814,14.93079,0.004002289,9.211846e-06,0,OK,16.41978
3256,1237661951324061792,174.98127,13.467234,3,15.5666,17.04395,15.89987,15.397,15.14843,14.95003,0.01180152,1.766495e-05,0,OK,21.97212
3257,1237661951324717122,176.47957,13.516261,3,15.57972,17.31851,15.98684,15.32655,14.98579,14.71511,0.01144462,1.053759e-05,0,OK,10.36498
3258,1237661951327076463,182.08472,13.683926,3,14.86328,16.79358,15.48691,14.88559,14.56886,14.34674,0.007541243,7.085457e-06,0,OK,14.87714
3259,1237661951327207494,182.35398,13.574442,3,15.10193,16.78056,15.68536,15.14775,14.86383,14.59027,0.006538424,6.772464e-06,0,OK,13.77804
3260,1237661951327600852,183.28924,13.584419,3,17.79665,18.95765,17.97855,17.67192,17.39255,17.86184,0.00697305,6.798469e-06,0,OK,8.027521
3261,1237661951327862929,183.89889,13.619724,3,16.25504,20.40303,16.46626,16.17686,17.90057,17.81853,0.007294165,7.333672e-05,0,OK,10.70521
3262,1237661951328059600,184.36064,13.73703,3,18.40449,21.25547,17.26292,16.66925,16.38253,16.52855,0.004641557,9.769967e-05,0,OK,5.4797
3263,1237661951328583874,185.71188,13.592863,3,15.74534,17.93538,16.40158,15.71312,15.38063,15.20848,0.003675909,2.713716e-05,0,OK,15.5097
3264,1237661951328977047,186.63497,13.578786,3,14.63653,16.30829,14.8761,14.26654,13.95038,13.72993,0.004153254,-1.0,0,OK,19.57167
3265,1237661951329108160,186.85208,13.716015,3,16.98257,18.38269,17.19134,16.91378,16.57245,16.50022,0.001109473,1.318919e-05,0,OK,12.80133
3266,1237661951329435708,187.57655,13.577643,3,12.48584,14.72861,12.97334,12.21376,11.82786,11.53911,0.0028272,7.630316e-06,0,OK,36.69794
3267,1237661951329894441,188.78238,13.564408,3,19.48105,21.57383,19.86044,19.35224,19.08282,19.06652,0.002685612,5.967025e-05,0,OK,1.951673
3268,1237661951330091153,189.12758,13.638281,3,15.79645,17.68758,16.25039,15.61261,15.32869,15.15574,0.002511213,5.972342e-05,0,OK,20.46592
3269,1237661951330418773,189.92831,13.607468,3,16.11792,18.19264,16.77637,16.13139,15.80731,15.70323,0.003450904,2.759698e-05,0,OK,14.49426
3270,1237661951330942987,191.12246,13.498567,3,12.10265,14.41272,12.78094,12.0768,11.69747,11.43929,0.001564218,6.498335e-06,0,OK,34.55515
3271,1237661951332384823,194.57842,13.391489,3,13.58011,16.18047,14.28999,13.48958,13.09869,12.8344,0.008856832,6.102831e-06,0,OK,12.70239
3272,1237661951348506884,231.93537,9.6991241,3,16.23658,17.61628,16.59459,16.23212,16.06154,15.99247,0.006072446,5.271866e-06,0,OK,10.86181
3273,1237661957223612562,210.19865,48.443846,3,13.46023,15.31287,14.03315,13.49379,13.22182,13.05717,0.006937523,2.11958e-05,0,OK,32.80891
3274,1237661957223612567,210.21298,48.437096,3,16.39452,17.30897,16.61985,16.40055,16.45555,16.4693,0.007237548,4.924446e-06,0,OK,17.39762
3275,1237661957224267796,212.25697,48.013331,3,17.6726,18.60379,17.84587,17.67007,17.66142,17.72817,0.007755903,1.209871e-05,0,OK,7.179284
3276,1237661957224595577,213.43621,47.664081,3,16.76212,17.53552,17.18097,17.18622,17.68863,17.74137,0.007192639,6.860509e-06,0,OK,18.94186
3277,1237661957757468785,200.07747,50.720385,3,14.95177,16.43922,15.28058,14.88983,14.70152,14.65642,0.008295517,1.15197e-05,0,OK,20.72217
3278,1237661957760614535,210.93631,48.766346,3,16.60315,16.98754,16.31445,16.15658,16.31313,16.40395,0.002524378,5.706322e-06,0,OK,14.22705
3279,1237661957761138742,212.55506,48.317753,3,15.64513,17.28361,16.01714,15.59132,15.29161,15.34851,0.006670068,8.691934e-06,0,OK,21.77406
3280,1237661957761138745,212.55771,48.309407,3,18.81159,17.99177,17.35701,17.49875,17.83825,18.13495,0.00688261,7.064141e-06,0,OK,5.476146
3281,1237661958297157819,210.10018,49.444311,3,15.91101,17.48005,16.32472,15.86808,15.64705,15.6223,0.006646145,2.207803e-05,0,OK,16.18683
3282,1237661958297354297,210.6921,49.173799,3,13.39524,15.56288,13.75633,13.0767,12.63321,12.68876,0.006287217,8.212406e-06,0,OK,33.42226
3283,1237661958297419781,210.70845,49.172689,3,12.07484,14.87891,12.88213,11.93468,11.42965,11.11157,0.006713025,6.630635e-06,0,OK,34.04395
3284,1237661958298009685,212.62179,48.694259,3,17.63536,19.25513,18.06458,17.64442,17.44317,17.51344,0.0067896,1.08354e-05,0,OK,8.505145
3285,1237661958298337397,213.78599,48.425822,3,16.14701,17.64444,16.53488,16.138,16.0828,15.99656,0.006817594,6.463289e-06,0,OK,14.41041
3286,1237661958300237828,219.54798,46.638253,3,13.14872,15.54846,13.99187,13.19643,12.78558,12.48356,0.007464668,1.381584e-05,0,OK,40.20362
3287,1237661958835142902,213.94363,48.906893,3,17.09204,18.66326,17.38548,17.12318,17.10488,17.60828,0.006616312,3.676618e-05,0,OK,12.27641
3288,1237661959370571978,209.29783,50.435712,3,14.77512,16.90941,15.57227,14.86393,14.49692,14.20941,0.006218608,1.21721e-05,0,OK,15.99006
3289,1237661959370899532,210.31119,50.223101,3,15.62968,16.94338,16.1026,15.76054,15.62558,15.49172,0.005892664,5.28773e-06,0,OK,9.515368
3290,1237661959372800038,216.5508,48.564001,3,13.25293,15.23659,14.04124,13.24158,12.87305,12.70711,0.01291763,1.081723e-05,0,OK,31.9383
3291,1237661959908884620,214.27494,49.579079,3,16.22979,17.3905,16.53784,16.33419,16.22767,16.13539,0.01286261,3.576514e-06,0,OK,9.804755
3292,1237661965813743661,167.60479,40.052977,3,15.40221,16.81263,15.81542,15.39227,15.17651,15.0306,0.009755513,7.707578e-06,0,OK,14.20941
3293,1237661965818527931,182.10219,41.401357,3,16.3695,17.70144,16.63831,16.34269,16.19509,16.10044,0.003467691,1.323751e-05,0,OK,9.856498
3294,1237661965820690805,188.65925,41.276702,3,16.56988,18.0487,17.00494,16.57273,16.34411,16.19909,0.002049077,1.872411e-05,0,OK,12.3231
3295,1237661965821280291,190.4059,41.141772,3,18.86603,18.69283,18.85637,18.75787,19.46026,19.54528,0.001748961,4.98792e-06,0,OK,1.423525
3296,1237661965821280329,190.46968,41.273965,3,12.43894,14.14619,13.02174,12.453,12.19166,12.01306,0.002027733,1.462695e-05,0,OK,37.97871
3297,1237661965823901763,198.21697,40.543635,3,13.9767,15.30907,14.33909,14.00327,13.80501,13.6779,0.001747679,3.747931e-05,0,OK,25.7121
3298,1237661966354743339,179.9062,41.750987,3,17.79167,19.46865,18.28267,17.88401,17.68317,17.52147,0.01106856,8.846553e-06,0,OK,4.596259
3299,1237661966355464215,182.2295,41.740866,3,13.15157,15.09768,13.87473,13.21587,12.87301,12.6562,0.003088581,7.953356e-06,0,OK,31.20637
3300,1237661966360772810,198.40046,41.072606,3,17.44794,18.66066,17.73895,17.41484,17.28258,17.19697,0.008116065,8.246479e-06,0,OK,9.628447
3301,1237661966360969460,199.00244,40.969395,3,15.86635,17.07678,16.12439,15.82087,15.6816,15.56821,0.003751711,1.259935e-05,0,OK,18.78253
3302,1237661966888468671,170.47041,41.229969,3,15.77887,17.47346,16.15224,15.75668,15.54002,15.43524,0.006835972,1.771675e-05,0,OK,20.90335
3303,1237661966889058401,172.07592,41.443711,3,15.95179,17.35609,16.25111,15.89171,15.74524,15.73641,0.009953871,8.316944e-06,0,OK,16.45527
3304,1237661966890500188,176.50987,41.88406,3,15.31327,16.80723,15.79406,15.32011,15.08484,14.88794,0.009997606,7.72591e-06,0,OK,13.78972
3305,1237661966893973607,187.21792,42.177795,3,15.08646,16.35456,15.42458,15.25161,14.99444,15.32513,0.00140849,2.079442e-05,0,OK,18.85606
3306,1237661966894170372,187.7879,42.092747,3,17.47359,18.17809,17.67318,17.43019,18.24209,17.58062,0.001812393,5.984919e-06,0,OK,16.1184
3307,1237661966897709235,198.69905,41.366499,3,16.11272,17.3982,16.48738,16.16764,16.04955,15.9741,0.004104337,5.14153e-06,0,OK,12.33606
3308,1237661967424028816,166.41898,41.075281,3,16.73621,17.89156,17.07368,16.78231,16.67792,16.55633,0.009822053,4.097709e-06,0,OK,5.518665
3309,1237661967424880748,168.96587,41.581028,3,14.9133,16.04712,15.01281,14.71129,14.66943,14.8358,0.002193529,3.474731e-06,0,OK,22.05994
3310,1237661967431106627,188.00814,42.547448,3,16.26855,17.61298,16.59672,16.24837,16.07317,15.9504,0.01279292,9.348728e-06,0,OK,14.07293
3311,1237661967431893015,190.57162,42.521125,3,14.75588,16.12569,15.18647,14.81761,14.62855,14.48683,0.007966266,4.709337e-06,0,OK,19.26036
3312,1237661967434448928,198.24538,41.785576,3,15.46681,18.25186,15.81391,15.26838,15.02584,14.87289,0.001785904,6.979751e-05,0,OK,28.21602
3313,1237661967965356276,179.90395,42.954376,3,21.34076,22.22974,21.40093,21.16832,22.388,21.33147,0.002229716,6.440698e-06,0,OK,1.391944
3314,1237661967965880340,181.54478,42.955805,3,14.36952,16.51414,14.82313,14.28209,14.00495,14.05186,0.002493931,2.808533e-05,0,OK,29.11874
3315,1237661967965880590,181.49807,42.902641,3,16.39615,17.58347,17.58669,16.41217,16.44397,16.32338,0.00255767,1.706433e-05,0,OK,18.57728
3316,1237661967967846494,187.59833,42.901582,3,15.73905,16.80128,15.86854,15.71068,15.64469,15.78457,0.001455261,1.205087e-05,0,OK,20.28355
3317,1237661967972106347,200.86739,41.829061,3,17.6427,18.57182,17.61751,17.43145,17.40674,17.27904,0.01132463,6.377358e-06,0,OK,6.152437
3318,1237661968497049840,164.07293,41.600855,3,16.58404,17.63099,16.69971,16.46101,16.34579,16.24884,0.004896891,9.535677e-06,0,OK,17.12125
3319,1237661968503537728,183.88935,43.434116,3,14.35776,15.72482,14.55217,14.19606,14.04392,14.20953,0.001842424,5.882409e-06,0,OK,28.93788
3320,1237661970103992754,167.09176,5.8906126,3,17.60854,18.71739,17.79741,17.54533,17.3758,17.28905,0.008580481,8.789103e-06,0,OK,8.592056
3321,1237661970106220569,172.10115,6.117855,3,17.13973,18.23249,17.28103,17.10839,16.9991,16.98922,0.005223924,5.102567e-06,0,OK,12.14818
3322,1237661970111332578,183.82136,6.393162,3,16.89823,18.91058,17.53833,16.91611,16.60523,16.48545,0.007051844,5.726233e-05,0,OK,10.41012
3323,1237661970111528998,184.29461,6.4318035,3,15.84832,17.32901,16.37487,15.96299,15.79005,15.64185,0.00696644,5.907583e-06,0,OK,10.20998
3324,1237661970111660094,184.68801,6.2631516,3,17.69949,19.97483,18.25484,17.65925,17.42716,17.33018,0.008324803,1.940227e-05,0,OK,8.809812
3325,1237661970111660150,184.61884,6.4057576,3,15.53368,17.74537,16.27044,15.59838,15.26681,15.09073,0.006924749,2.962166e-05,0,OK,16.17309
3326,1237661970111725608,184.80158,6.3815904,3,14.80866,16.54042,15.32075,14.7575,14.48803,14.30986,0.00942803,1.044766e-05,0,OK,23.56948
3327,1237661970111725668,184.81386,6.3071168,3,15.11319,17.04087,15.46173,14.82387,14.5171,14.29551,0.007498842,1.243222e-05,0,OK,13.05578
3328,1237661970111725671,184.81476,6.2940333,3,15.27325,16.81262,15.6429,15.26067,15.12572,15.04698,0.002205624,3.761491e-06,0,OK,16.99184
3329,1237661970111725864,184.86877,6.2729508,3,17.16284,19.36543,17.74892,17.10705,16.80661,16.61851,0.005167637,7.311637e-05,0,OK,10.37349
3330,1237661970111922335,185.24137,6.3392817,3,15.47583,16.89737,15.8969,15.40545,15.20331,15.11718,0.002702578,4.992707e-06,0,OK,20.26254
3331,1237661970112643097,186.86003,6.2627707,3,12.47581,14.60154,13.23693,12.65223,12.32641,12.20198,0.004828318,1.543973e-05,0,OK,51.99463
3332,1237661970113495107,188.87855,6.3340077,3,14.60334,15.75978,14.71978,14.27476,14.03467,13.93919,0.005354296,1.767842e-05,0,OK,30.8926
3333,1237661970121818287,208.02349,5.7650359,3,16.32489,18.29664,16.88599,16.36997,16.14506,16.12107,0.003282483,7.546808e-06,0,OK,15.80156
3334,1237661970121949501,208.33265,5.7716471,3,15.29426,17.4341,15.93447,15.23517,14.91375,14.77421,0.003490624,5.472939e-05,0,OK,24.28123
3335,1237661970640797702,166.80713,6.4118097,3,15.34993,16.80379,15.8728,15.46948,15.27918,15.09055,0.008539117,5.946784e-06,0,OK,11.5034
3336,1237661970646040630,178.96597,6.731927,3,16.88175,17.63259,16.95137,16.64952,16.84085,16.99161,0.007647292,6.883004e-06,0,OK,21.99054
3337,1237661970646106199,179.01028,6.677952,3,15.32475,17.25733,15.78768,15.3473,15.08324,14.93544,0.008351699,2.482275e-05,0,OK,15.37267
3338,1237661970647875872,183.16971,6.841044,3,17.2636,18.83242,17.777,17.36716,17.16988,17.03893,0.007332389,1.326447e-05,0,OK,5.872015
3339,1237661970648006713,183.50907,6.7232393,3,14.45461,16.43526,15.10547,14.46021,14.09384,13.85813,0.008112951,1.775212e-05,0,OK,22.96638
3340,1237661970648072340,183.59787,6.7641714,3,15.64767,17.39557,16.16383,15.62849,15.33197,15.18682,0.006795242,1.164975e-05,0,OK,17.35695
3341,1237661970648334856,184.14081,6.8352443,3,17.46521,19.23482,17.79161,17.35932,17.24595,17.3499,0.01193401,2.394579e-05,0,OK,13.99589
3342,1237661970648399911,184.35755,6.6900744,3,12.00356,14.62493,12.77963,11.94422,11.55966,11.29352,0.007420431,6.230634e-06,0,OK,50.79918
3343,1237661970648531070,184.66095,6.7083776,3,15.05261,16.65877,15.54582,15.09392,14.85005,14.77369,0.006685917,9.16773e-06,0,OK,24.18543
3344,1237661970648596758,184.83614,6.7050992,3,16.97302,19.35688,17.58517,17.01648,16.75818,16.6715,0.007405333,9.565345e-05,0,OK,13.952
3345,1237661970648793391,185.20347,6.7235052,3,16.08605,18.11029,16.64158,16.08405,15.66546,15.65071,0.007428271,3.649178e-05,0,OK,18.70608
3346,1237661970648924453,185.52696,6.7824519,3,16.43054,18.35742,17.0134,16.41422,16.07869,15.99937,0.008311013,1.870749e-05,0,OK,13.63966
3347,1237661970648989817,185.66248,6.677048,3,13.73274,16.02274,14.3778,13.80152,13.51951,13.37157,0.007933623,1.033156e-05,0,OK,43.33891
3348,1237661970648989953,185.72,6.6798709,3,14.6145,16.2196,15.05072,14.58621,14.33243,14.37116,0.005162012,1.630635e-05,0,OK,23.70695
3349,1237661970649186526,186.20652,6.7595463,3,14.18439,16.13512,14.6447,13.97859,13.63688,13.48915,0.003545539,1.617573e-05,0,OK,39.79585
3350,1237661970649382957,186.58983,6.6696642,3,16.16011,17.28426,16.57301,16.22943,16.10748,15.96566,0.005001361,4.561007e-06,0,OK,9.525084
3351,1237661970649710733,187.3699,6.7718192,3,13.26984,14.65537,13.7027,13.26572,13.06571,12.89815,0.001768688,9.526447e-06,0,OK,39.29869
3352,1237661970650300764,188.70618,6.8362592,3,16.83954,18.74751,17.49317,16.84937,16.53061,16.50309,0.002373014,5.534394e-05,0,OK,16.04605
3353,1237661970652397697,193.57962,6.6870353,3,15.98528,16.95169,16.26462,16.06157,15.9799,15.84455,0.01208212,6.569065e-06,0,OK,6.461945
3354,1237661970653315076,195.56987,6.5532169,3,17.19201,18.13765,17.20204,17.14731,17.14386,22.82998,0.01167302,3.710789e-06,0,OK,8.520677
3355,1237661971184812341,183.29457,7.2195838,3,17.08716,18.81732,17.52164,17.01529,16.78779,16.7583,0.007126106,1.604827e-05,0,OK,12.22173
3356,1237661971184877624,183.46002,7.2009005,3,12.62081,15.14224,13.32153,12.55041,12.14782,11.89534,0.008796161,7.12515e-06,0,OK,27.93984
3357,1237661971185336496,184.49216,7.1859143,3,12.73544,14.92647,13.43637,12.73429,12.39282,12.21707,0.01237378,1.362276e-05,0,OK,48.93058
3358,1237661971185401859,184.57489,7.1280507,3,16.38223,17.74751,16.88375,16.51771,16.38457,16.25306,0.008981328,5.494976e-06,0,OK,7.67487
3359,1237661971185729670,185.41364,7.2536334,3,17.02492,18.47504,17.4518,16.99524,16.8289,16.77412,0.00921458,7.361325e-06,0,OK,17.54342
3360,1237661971185795108,185.5516,7.1443081,3,12.65815,15.29634,13.5201,12.76589,12.3345,12.14949,0.003479307,1.111377e-05,0,OK,47.09732
3361,1237661971185795110,185.56142,7.1671468,3,15.35293,17.14987,15.68216,15.0378,14.71858,14.50467,0.00251944,1.11699e-05,0,OK,10.60653
3362,1237661971185860687,185.63052,7.1189423,3,15.69973,17.92717,16.34695,15.69085,15.34827,15.49244,0.003026162,2.681372e-05,0,OK,17.56477
3363,1237661971185991767,185.97316,7.1071146,3,13.24132,15.61107,13.99418,13.31886,12.97302,12.83371,0.003046501,9.445223e-06,0,OK,28.17247
3364,1237661971185991818,185.95218,7.1868359,3,13.41819,15.31647,14.0345,13.42477,13.11601,12.91842,0.00470588,1.00617e-05,0,OK,40.14566
3365,1237661971186188308,186.42734,7.2166544,3,13.06307,15.71601,13.81758,13.01161,12.55233,12.24085,0.003336057,1.880309e-05,0,OK,61.74396
3366,1237661971186581549,187.40802,7.1065357,3,15.71119,18.33866,16.4231,15.71847,15.34001,15.41089,0.002664045,2.906002e-05,0,OK,22.44384
3367,1237661971187171389,188.66633,7.1631326,3,13.81607,15.24918,14.32655,13.74987,13.66839,13.45795,0.001932685,5.773891e-06,0,OK,40.73535
3368,1237661971187302621,189.01197,7.2004021,3,14.96357,17.02944,15.57838,14.97107,14.64608,14.90389,0.003659993,2.915135e-05,0,OK,32.40141
3369,1237661971190906982,197.34658,6.996333,3,18.77837,20.13041,19.56353,18.99832,19.53108,17.53928,0.01209303,2.463834e-05,0,OK,1.391671
3370,1237661971194708030,205.98453,6.7037771,3,16.89831,18.18645,17.1999,16.90791,16.75702,16.71667,0.01148643,3.564568e-06,0,OK,10.11545
3371,1237661971194970163,206.67089,6.6543177,3,16.03564,17.56711,16.45792,16.01381,15.82059,15.83196,0.0043805,6.150167e-06,0,OK,17.06347
3372,1237661971715915964,170.03049,7.3358651,3,16.2323,17.72785,16.67966,16.2547,16.07085,15.90337,0.008887666,6.437631e-06,0,OK,9.347777
3373,1237661971722141706,184.28201,7.6243974,3,11.86144,14.51438,12.67779,11.74833,11.3032,10.92617,0.007589578,7.121074e-06,0,OK,32.4154
3374,1237661971722338455,184.78216,7.6340346,3,17.60648,19.30389,18.09913,17.60415,17.88687,17.4931,0.008932591,7.989144e-06,0,OK,11.68666
3375,1237661971722469381,185.03117,7.6918531,3,12.95214,14.92156,13.62744,13.01908,12.7283,12.67744,0.008747626,1.737478e-05,0,OK,41.7495
3376,1237661971722797834,185.90375,7.5954803,3,17.20325,19.34168,17.9541,17.30759,17.13162,16.8489,0.004153254,-1.0,0,OK,18.44733
3377,1237661971722928477,186.22532,7.5569466,3,16.44162,18.83389,17.17711,16.42003,16.06831,15.88893,0.004171914,6.801897e-05,0,OK,15.08782
3378,1237661971722993682,186.26243,7.5037617,3,14.92483,17.3659,15.73581,15.0392,14.7125,14.4823,0.004153254,-1.0,0,OK,23.41155
3379,1237661971723059346,186.4754,7.5547707,3,13.38088,15.34947,14.02138,13.38776,13.0012,12.80362,0.003945957,7.305114e-06,0,OK,52.32782
3380,1237661971723190386,186.69979,7.671539,3,15.09694,17.07455,15.4944,14.84524,14.49766,14.24938,0.002035043,1.206588e-05,0,OK,11.56713
3381,1237661971723190637,186.80336,7.6390242,3,17.55398,18.41982,17.59049,17.4935,17.58689,17.57069,0.003884084,5.015189e-06,0,OK,12.41691
